VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
2555,DISARONNO INTERNATIONAL LLC,538,Amaretto DiSaronno,7.96,12.99,375.0,16065.0,127877.40000000034,15596.0,208951.03999999628,116137.98000001609,6122.290000000394,5861.030000000001,81073.63999999594,38.80030460724071,0.970806100217865,1.6339950608942293
7245,PROXIMO SPIRITS INC.,4187,Kraken Black Spiced Rum,12.85,17.99,750.0,9933.0,127639.04999999939,9737.0,190625.6299999977,128262.65000001385,7673.109999999665,38994.78000000001,62986.579999998314,33.04203112666386,0.9802677942212826,1.4934742149835698
12546,JIM BEAM BRANDS COMPANY,3310,Pinnacle Vodka,4.34,6.99,375.0,29360.0,127422.40000000175,28977.0,173753.2300000047,86829.47000001051,11386.640000000496,123880.96999999999,46330.83000000294,26.664730203865382,0.9869550408719346,1.363600355981384
3252,E & J GALLO WINERY,3511,New Amsterdam Vodka,7.24,9.99,750.0,17593.0,127373.32000000078,16621.0,172716.78999999978,101307.77000001332,13092.250000001564,61966.909999999996,45343.469999999,26.25307591693839,0.9447507531404535,1.355988758085278
8004,SAZERAC CO INC,3636,Dr McGillicuddy's Mentholmnt,5.03,7.49,375.0,25233.0,126921.99000000146,25022.0,172791.78000000617,88515.24000001121,9828.960000000643,50293.62000000002,45869.79000000471,26.546280152911827,0.9916379344509174,1.361401440365095
3664,WILLIAM GRANT & SONS INC,2125,Glenfiddich 14 Yr Barrel Rsv,36.76,49.99,750.0,3449.0,126785.23999999953,2861.0,145728.39000000164,109417.5800000037,2255.5899999999574,30234.42000000001,18943.15000000212,12.998942759198743,0.8295158016816468,1.1494113194879956
9815,WINE GROUP INC,23095,Glen Ellen Cab Svgn RSV,4.76,6.99,1500.0,26605.0,126639.79999999773,25730.0,179852.7000000033,72996.56999999935,5768.119999999793,27100.409999999996,53212.90000000557,29.58693419670908,0.9671114452170645,1.4201909668209087
480,BACARDI USA INC,4066,Bacardi Oakheart Spiced Rum,12.85,21.99,1750.0,9852.0,126598.20000000153,10719.0,219417.809999994,142474.67000000953,19700.030000000257,89286.26999999999,92819.60999999248,42.302678164545995,1.0880024360535931,1.7331826992800163
12546,JIM BEAM BRANDS COMPANY,1348,Knob Creek Bourbon,11.84,17.99,375.0,10660.0,126214.40000000104,10319.0,180410.8100000025,129716.05000001652,4045.0499999997573,123880.96999999999,54196.41000000146,30.040555773792438,0.9680112570356473,1.4293995772273291
1128,BROWN-FORMAN CORP,1060,Jack Daniels Bruins Glass Pk,21.7,31.99,1000.0,5810.0,126076.99999999945,4750.0,138180.5000000015,62122.899999998735,4987.500000000069,68601.68000000001,12103.500000002066,8.759195400220678,0.8175559380378657,1.0960008566193844
4425,MARTIGNETTI COMPANIES,23739,Liberty School Cab Svgn,7.25,12.99,750.0,17319.0,125562.75,17253.0,221735.87000000093,80911.49999999894,1928.629999999905,144929.24,96173.12000000093,43.37282912322689,0.996189156417807,1.7659367129184484
12546,JIM BEAM BRANDS COMPANY,4194,Calico Jack Coconut Rum,9.48,12.99,1750.0,13244.0,125553.12000000085,13415.0,179783.84999999864,98404.68000000936,24651.49999999936,123880.96999999999,54230.729999997784,30.16440575724582,1.0129115070975536,1.4319345469072964
17035,PERNOD RICARD USA,8338,The Glenlivet 12 Yr Single,14.49,21.99,375.0,8656.0,125425.44000000047,8614.0,179479.86000000095,125206.03000001336,3377.429999999887,123780.21999999997,54054.42000000048,30.117262181951887,0.9951478743068392,1.4309685499209752
2000,SOUTHERN WINE & SPIRITS NE,26945,Ferrari-Carano Fume Bl,6.77,12.49,750.0,18479.0,125102.83000000069,17068.0,210229.31999999992,70850.51999999928,1909.269999999916,19016.59,85126.48999999923,40.49220632022178,0.9236430542778289,1.680452152840977
12546,JIM BEAM BRANDS COMPANY,5368,Midori Melon Liqueur,15.23,19.49,750.0,8198.0,124855.53999999893,8176.0,171642.73999999982,113793.42000000984,6441.649999999768,123880.96999999999,46787.200000000885,27.258478861384372,0.9973164186386924,1.3747306687392589
6213,MHW LTD,3679,Chopin Vodka,14.49,19.99,750.0,8613.0,124802.37000000096,8444.0,182523.55999999886,120930.12000001143,6653.279999999746,9621.580000000002,57721.18999999791,31.62396679091634,0.9803784976198769,1.462500752189221
12546,JIM BEAM BRANDS COMPANY,1359,Knob Creek Rye,21.87,32.99,750.0,5705.0,124768.3500000006,4227.0,125361.73000000526,101105.9400000046,3333.1899999999473,123880.96999999999,593.3800000046613,0.4733342464280258,0.7409290096406661,1.004755853547832
9552,M S WALKER INC,38888,Justin Cab Svgn Paso Robles,16.88,27.99,750.0,7391.0,124760.07999999954,7327.0,204836.72999999914,100095.35000000475,816.0400000000377,55551.819999999985,80076.6499999996,39.09291561137494,0.9913408199161142,1.6418451318723097
3252,E & J GALLO WINERY,34428,Frei Bros RSV Chard RRV,9.55,15.99,750.0,13056.0,124684.80000000104,13443.0,210627.5299999999,83600.91999999947,1500.8399999999642,61966.909999999996,85942.72999999888,40.80317990720344,1.029641544117647,1.6892799282671036
1392,CONSTELLATION BRANDS INC,13940,Black Box Malbec,10.45,16.99,3000.0,11913.0,124490.84999999862,11195.0,203177.0499999935,116926.81000001094,5037.749999999618,79528.99,78686.19999999487,38.7278976636374,0.9397297070427264,1.6320641235881652
9815,WINE GROUP INC,6918,Franzia Tap Cab Svgn,10.95,15.99,5000.0,11368.0,124479.600000004,11466.0,190349.3399999987,123537.97000001559,8599.5,27100.409999999996,65869.7399999947,34.60465899172288,1.0086206896551724,1.5291609227535483
6785,PALM BAY INTERNATIONAL INC,8746,Cavit Pinot Grigio,4.02,6.99,750.0,30877.0,124125.54000000223,31126.0,212476.73999999734,63650.73999999453,3484.74999999999,13605.409999999998,88351.19999999511,41.58158676568372,1.008064254947048,1.71178904841013
3924,HEAVEN HILL DISTILLERIES,3989,Deep Eddy Lemon Vodka,11.93,15.99,750.0,10368.0,123690.2400000009,8966.0,147676.3400000028,86892.69000000406,7061.919999999725,14069.869999999995,23986.100000001898,16.242344575983832,0.8647762345679012,1.1939207167841352
11567,CAMPARI AMERICA,408,Wild Turkey American Honey,12.97,16.99,750.0,9521.0,123487.36999999937,8720.0,165112.80000000302,114513.61000001116,6871.979999999713,20964.809999999998,41625.430000003646,25.21029865643541,0.9158701817036026,1.337082488678833
3664,WILLIAM GRANT & SONS INC,3527,Reyka Vodka,21.87,29.99,1750.0,5635.0,123237.45000000087,5820.0,176974.7999999986,120884.3000000083,10697.550000000418,30234.42000000001,53737.34999999772,30.364407813992813,1.0328305235137534,1.4360472405100668
3664,WILLIAM GRANT & SONS INC,3347,Milagro Silver Tequila,28.56,39.99,1750.0,4313.0,123179.28000000058,4215.0,175782.84999999873,128689.23000000705,7748.090000000278,30234.42000000001,52603.569999998144,29.92531410202902,0.9772779967539995,1.427048851072988
9815,WINE GROUP INC,29169,Franzia Tap Merlot,10.88,15.99,5000.0,11294.0,122878.72000000086,11369.0,188836.30999999898,124803.19000001598,8526.75,27100.409999999996,65957.58999999812,34.9284467589938,1.0066406941738977,1.5367698328888653
9165,ULTRA BEVERAGE COMPANY LLP,6855,Midnight Moon Apple Pie,15.19,18.99,750.0,8088.0,122856.71999999891,8764.0,175192.36000000132,118500.7200000117,6905.939999999703,68054.70000000003,52335.640000002415,29.873243330931793,1.0835806132542039,1.4259892336373858
12546,JIM BEAM BRANDS COMPANY,2373,Jim Beam Maple,10.29,16.99,750.0,11939.0,122852.30999999997,11264.0,171594.86000000295,110670.55000001295,8873.719999999783,123880.96999999999,48742.550000002986,28.40560026098809,0.9434626015579194,1.3967572933712276
9552,M S WALKER INC,34903,Smoking Loon Cab Svgn,4.59,6.79,750.0,26753.0,122796.2700000012,25256.0,193019.74000000127,57035.929999999884,2828.3599999999146,55551.819999999985,70223.47000000007,36.38149652465577,0.9440436586551041,1.5718697318737727
9815,WINE GROUP INC,39087,Corbett Canyon Pnt Grigio,6.66,12.99,3000.0,18426.0,122717.16000000467,18412.0,215091.87999999925,109153.45000001602,8285.399999999287,27100.409999999996,92374.71999999457,42.946632852897515,0.9992402040594812,1.7527449298858535
3960,DIAGEO NORTH AMERICA INC,3025,Ciroc Snap Frost Vodka,9.29,11.99,375.0,13170.0,122349.29999999965,13018.0,159459.82000000315,54633.2199999986,5115.099999999999,257032.07000000007,37110.5200000035,23.272646363204704,0.9884586180713744,1.3033161611877109
17035,PERNOD RICARD USA,2017,Redbreast Irish Whiskey,44.77,63.99,750.0,2724.0,121953.47999999965,2682.0,175424.18000000005,142021.29000000295,2114.959999999951,123780.21999999997,53470.700000000405,30.4808037295659,0.9845814977973568,1.4384516128609086
1128,BROWN-FORMAN CORP,8033,Jack Daniels No 7 Black,2.3,2.99,50.0,52988.0,121872.3999999999,52025.0,155554.75000000696,40131.78000000271,2712.5799999999563,68601.68000000001,33682.35000000705,21.653051417591264,0.9818260738280365,1.2763738959765056
12546,JIM BEAM BRANDS COMPANY,1373,Jim Beam Honey,10.36,16.99,750.0,11752.0,121750.72000000169,11221.0,170762.79000000315,112909.52000001344,8841.68999999983,123880.96999999999,49012.07000000146,28.701844236675072,0.9548162014976175,1.4025608226382626
6785,PALM BAY INTERNATIONAL INC,32368,Cavit Pinot Noir Delle Vene,6.45,9.99,1500.0,18876.0,121750.19999999863,18356.0,196006.03999999983,77646.24000000398,4114.009999999545,13605.409999999998,74255.8400000012,37.88446519301205,0.9724517906336089,1.609903228085063
17035,PERNOD RICARD USA,2587,Jameson Irish Whiskey,12.67,18.99,375.0,9607.0,121720.6900000007,9294.0,171430.56000000372,117621.69000001272,3643.5099999998642,123780.21999999997,49709.87000000302,28.997087800449318,0.9674195898823774,1.4083929363200516
480,BACARDI USA INC,743,Angels Envy Whiskey,36.5,45.99,750.0,3333.0,121654.5,3216.0,160767.84000000125,96280.74000000235,2533.5499999999774,89286.26999999999,39113.34000000125,24.32908223435791,0.9648964896489649,1.321511658015127
9815,WINE GROUP INC,6574,Franzia Tap Wh Znfdl Cal,9.99,14.99,5000.0,12171.0,121588.29000000421,12162.0,202573.37999999567,125765.79000001613,9121.5,27100.409999999996,80985.08999999145,39.97815013996073,0.9992605373428641,1.6660599470556634
10000,MAJESTIC FINE WINES,21208,Kendall Jackson Grand Rsv Ch,10.32,15.99,750.0,11760.0,121363.19999999901,11318.0,184705.8200000008,72220.75999999951,1263.8799999999908,17587.59,63342.620000001785,34.293786736119905,0.9624149659863945,1.5219260863260222
9552,M S WALKER INC,2100,Canadian Regal,7.24,9.99,1750.0,16738.0,121183.12000000199,16564.0,167333.36000000403,84919.9900000058,30435.34999999837,55551.819999999985,46150.24000000204,27.57982030600529,0.9896044927709404,1.3808305975287753
8004,SAZERAC CO INC,5382,Ice 101 Peppermint Schnapps,9.44,13.99,750.0,12837.0,121181.27999999854,12847.0,162437.53000000288,97827.80000001013,10118.020000000322,50293.62000000002,41256.25000000434,25.398225397790526,1.0007789982083042,1.3404506867727823
1392,CONSTELLATION BRANDS INC,16260,The Dreaming Tree Cab Svgn,7.58,11.99,750.0,15976.0,121098.08000000223,15806.0,192234.14000000048,84196.20000000428,1763.1499999998905,79528.99,71136.05999999825,37.00490453984816,0.9893590385578368,1.5874251680951255
8004,SAZERAC CO INC,4939,Kapali Coffee,11.59,17.99,1750.0,10430.0,120883.6999999967,10477.0,172157.23000000016,114952.22000001355,19255.570000000287,50293.62000000002,51273.53000000346,29.782966419710295,1.0045062320230105,1.4241558622047874
4692,KOBRAND CORPORATION,8072,Taittinger Brut La Francais,24.99,44.99,750.0,4832.0,120751.68000000021,4465.0,173745.35000000117,82064.1200000012,497.59000000001316,9139.38,52993.67000000096,30.500770236441205,0.9240480132450332,1.4388648671389157
4425,MARTIGNETTI COMPANIES,43872,Joseph Carr Cab Svgn Napa,12.66,18.99,750.0,9517.0,120485.21999999958,9219.0,194304.61000000444,85644.30000000022,1028.510000000046,144929.24,73819.39000000486,37.99157930427033,0.9686876116423243,1.6126841947917356
8112,MOET HENNESSY USA INC,2965,Ardbeg 10 Yr Single Malt Sc,34.64,46.99,750.0,3464.0,119992.95999999894,3112.0,139529.88000000326,106719.21000000396,2453.6199999999544,48347.26,19536.92000000432,14.001961443673473,0.8983833718244804,1.162817218610196
2000,SOUTHERN WINE & SPIRITS NE,39384,F Coppola Diamond Pnt Nr,8.96,14.99,750.0,13381.0,119893.76000000049,13775.0,203144.57000000562,92416.8099999998,1536.1599999999496,19016.59,83250.81000000513,40.98106584882029,1.0294447350721172,1.6943715002349147
660,SAZERAC NORTH AMERICA INC.,4829,Mr Boston Blackberry Brandy,9.59,11.99,1750.0,12498.0,119855.81999999698,12599.0,162256.01000000216,85054.32000000488,23152.32999999969,17932.329999999994,42400.19000000518,26.131660700891523,1.0080812930068812,1.353759959257767
10754,PERFECTA WINES,42422,Firesteed Pnt Nr Ore,7.84,15.99,750.0,15280.0,119795.20000000075,14007.0,188405.93000000046,77452.45000000118,1564.1299999999503,28720.52,68610.7299999997,36.41643869701954,0.9166884816753926,1.5727335485895868
3252,E & J GALLO WINERY,31489,Barefoot Chard Cal,5.71,8.79,1500.0,20966.0,119715.85999999777,19586.0,206665.65999999427,84338.78000000797,4390.639999999619,61966.909999999996,86949.7999999965,42.0726888056772,0.9341791471906897,1.7263014273964878
4692,KOBRAND CORPORATION,6162,Jadot Pouilly Fuisse,14.19,21.99,750.0,8422.0,119508.17999999947,8574.0,188476.2600000009,85628.0800000028,955.420000000047,9139.38,68968.08000000144,36.592449362058176,1.0180479696034197,1.5770992412402376
8892,TRINCHERO FAMILY ESTATES,21985,Menage a Trois Midnight,6.59,10.99,750.0,18120.0,119410.80000000073,17874.0,196130.54000000432,83082.13999999854,1994.2999999998585,11595.970000000003,76719.74000000359,39.11667198795348,0.9864238410596027,1.6424857718062613
660,SAZERAC NORTH AMERICA INC.,1637,Fleischmanns Preferred,8.13,11.49,1750.0,14639.0,119015.06999999784,14560.0,169830.40000000148,79357.3500000028,26754.169999999336,17932.329999999994,50815.33000000364,29.921221406770048,0.9946034565202542,1.42696550949392
3252,E & J GALLO WINERY,5444,E & J Superior RSV VSOP,14.49,19.99,1750.0,8210.0,118962.90000000094,8195.0,163818.05000000156,93893.03000000525,15061.98000000055,61966.909999999996,44855.15000000062,27.381079191212564,0.9981729598051157,1.3770515849899445
3960,DIAGEO NORTH AMERICA INC,3286,Ciroc Snap Frost Vodka,36.08,47.99,1750.0,3283.0,118450.63999999975,3287.0,164221.13000000073,82856.59000000102,6041.2200000001185,257032.07000000007,45770.49000000098,27.871255057129847,1.001218397806884,1.3864098159368414
3960,DIAGEO NORTH AMERICA INC,4089,Capt Morgan White,14.59,22.99,1750.0,8118.0,118441.61999999783,8722.0,193553.7799999944,126808.35000001152,16030.050000000672,257032.07000000007,75112.15999999658,38.806868044632736,1.0744025622074402,1.6341703195211106
480,BACARDI USA INC,4221,Bacardi Gold Rum Traveler,12.94,17.99,1750.0,9143.0,118310.41999999977,11823.0,213320.76999999894,93253.86000000562,21724.909999999923,89286.26999999999,95010.34999999918,44.53872447582092,1.2931204199934376,1.8030598657328691
3089,SIDNEY FRANK IMPORTING CO,5401,Jagermeister Liqueur,4.64,5.99,200.0,25421.0,117953.44000000072,24984.0,138351.160000011,73027.8099999994,5246.640000000629,8549.550000000001,20397.72000001029,14.74343980925687,0.9828094882184021,1.172930268078745
11567,CAMPARI AMERICA,3837,Skyy Vodka,0.72,0.99,50.0,163375.0,117629.99999999991,162879.0,161250.21000000616,18428.850000000162,8543.59000000064,20964.809999999998,43620.21000000625,27.051257793713624,0.996964039785769,1.3708255547054857
12546,JIM BEAM BRANDS COMPANY,676,Pinnacle Whipped Vodka,8.65,10.99,750.0,13529.0,117025.85000000078,13497.0,149096.0300000075,93977.82000000887,10632.060000000436,123880.96999999999,32070.18000000673,21.509747777995912,0.9976347106216276,1.2740435553341978
3960,DIAGEO NORTH AMERICA INC,3495,Ketel One Citroen Vodka,23.52,38.99,1750.0,4960.0,116659.19999999965,4624.0,165384.7599999997,109247.79000000503,8499.070000000282,257032.07000000007,48725.56000000004,29.461940749558867,0.932258064516129,1.4176743883037102
9819,TREASURY WINE ESTATES,17176,Beringer Classic Chard,5.23,7.99,1500.0,22293.0,116592.39000000118,23482.0,198440.17999999868,68279.7799999974,5269.949999999902,14836.570000000005,81847.7899999975,41.245573351121756,1.053335127618535,1.7019994186584277
12546,JIM BEAM BRANDS COMPANY,4313,Sauza Blue Silver Tequila,19.42,26.99,1750.0,6000.0,116520.00000000063,5675.0,154464.25000000116,112776.62000000755,10431.820000000424,123880.96999999999,37944.25000000054,24.56506926359999,0.9458333333333333,1.325645811877792
17035,PERNOD RICARD USA,32749,Brancott Svgn Bl Marlboro,5.26,10.49,750.0,22126.0,116382.75999999959,21989.0,203016.11000000106,57499.94999999718,2463.289999999925,123780.21999999997,86633.35000000148,42.67314056997793,0.9938081894603634,1.7443830168660872
3960,DIAGEO NORTH AMERICA INC,3396,Smirnoff Vanilla Vodka,13.73,22.99,1750.0,8468.0,116265.64000000033,8584.0,175850.16000000088,119601.93000001219,15777.010000000684,257032.07000000007,59584.52000000054,33.88368824913224,1.0136986301369864,1.5124860620902303
17035,PERNOD RICARD USA,2586,Jameson Irish Whiskey,2.21,2.99,50.0,52589.0,116221.68999999981,51307.0,153407.93000000736,41719.47000000163,2673.5899999999115,123780.21999999997,37186.24000000754,24.240102842144967,0.9756222784232444,1.3199595531609254
3924,HEAVEN HILL DISTILLERIES,4563,Christian Bros Brandy,12.14,16.99,1750.0,9567.0,116143.3799999964,9628.0,173593.72000000143,112257.96000001104,17695.670000000504,14069.869999999995,57450.34000000503,33.09471102987168,1.0063760844569876,1.4946501470854974
8352,LUXCO INC,1174,Rebel Yell,15.87,19.99,1750.0,7292.0,115724.0400000009,7131.0,147438.69000000347,100689.35000000663,13107.270000000546,10261.599999999997,31714.65000000257,21.510398661302418,0.977921009325288,1.2740541204749016
3960,DIAGEO NORTH AMERICA INC,2468,Crown Royal Nrth Harvest Rye,22.39,29.99,750.0,5168.0,115711.51999999945,3971.0,113966.29000000401,83504.91000000181,3130.0699999999647,257032.07000000007,-1745.2299999954412,-1.5313563335222895,0.7683823529411765,0.9849174049394956
9552,M S WALKER INC,34904,Smoking Loon Chard,4.68,6.79,750.0,24663.0,115422.84000000119,23344.0,176844.86000000153,57211.3099999997,2612.889999999925,55551.819999999985,61422.02000000034,34.73214884503842,0.9465190771601184,1.5321478833825237
3960,DIAGEO NORTH AMERICA INC,2755,Johnnie Walker Red Label,19.68,24.99,750.0,5856.0,115246.08000000073,5755.0,143817.45000000473,105082.95000000655,4536.789999999919,257032.07000000007,28571.370000003997,19.86641398523132,0.9827527322404371,1.247916198104125
